,dataset,instance,interpreter,complex_model,result
647,monks,47,lime,rf,0.16666666666666666
648,monks,48,lime,rf,0.8598452278589854
649,monks,49,lime,rf,0.16666666666666666
650,monks,50,lime,rf,0.8598452278589854
651,monks,51,lime,rf,0.8598452278589854
652,monks,52,lime,rf,0.8598452278589854
653,monks,53,lime,rf,0.8598452278589854
654,monks,54,lime,rf,0.8598452278589854
655,monks,55,lime,rf,0.16666666666666666
656,monks,56,lime,rf,0.8598452278589854
657,monks,57,lime,rf,0.8598452278589854
658,monks,58,lime,rf,0.8598452278589854
659,monks,59,lime,rf,0.16666666666666666
660,monks,60,lime,rf,0.8598452278589854
661,monks,61,lime,rf,0.8598452278589854
662,monks,62,lime,rf,0.8598452278589854
663,monks,63,lime,rf,0.8598452278589854
664,monks,64,lime,rf,0.8598452278589854
665,monks,65,lime,rf,0.16666666666666666
666,monks,66,lime,rf,0.8598452278589854
667,monks,67,lime,rf,0.8598452278589854
668,monks,68,lime,rf,0.16666666666666666
669,monks,69,lime,rf,0.16666666666666666
670,monks,70,lime,rf,0.8598452278589854
671,monks,71,lime,rf,0.16666666666666666
672,monks,72,lime,rf,0.8598452278589854
673,monks,73,lime,rf,0.8598452278589854
674,monks,74,lime,rf,0.16666666666666666
675,monks,75,lime,rf,0.8598452278589854
676,monks,76,lime,rf,0.8598452278589854
677,monks,77,lime,rf,0.8598452278589854
678,monks,78,lime,rf,0.16666666666666666
679,monks,79,lime,rf,0.8598452278589854
680,monks,80,lime,rf,0.8598452278589854
681,monks,81,lime,rf,0.8598452278589854
682,monks,82,lime,rf,0.16666666666666666
683,monks,83,lime,rf,0.16666666666666666
684,monks,84,lime,rf,0.16666666666666666
685,monks,85,lime,rf,0.8598452278589854
686,monks,86,lime,rf,0.8598452278589854
687,monks,87,lime,rf,0.8598452278589854
688,monks,88,lime,rf,0.8598452278589854
689,monks,89,lime,rf,0.8598452278589854
690,monks,90,lime,rf,0.8598452278589854
691,monks,91,lime,rf,0.16666666666666666
692,monks,92,lime,rf,0.16666666666666666
693,monks,93,lime,rf,0.8598452278589854
694,monks,94,lime,rf,0.8598452278589854
695,monks,95,lime,rf,0.8598452278589854
696,monks,96,lime,rf,0.8598452278589854
697,monks,97,lime,rf,0.16666666666666666
698,monks,98,lime,rf,0.8598452278589854
699,monks,99,lime,rf,0.8598452278589854
700,monks,0,lime,mlp,0.009000000000000001
701,monks,1,lime,mlp,0.999
702,monks,2,lime,mlp,0.14083333333333334
703,monks,3,lime,mlp,0.013
704,monks,4,lime,mlp,0.999
705,monks,5,lime,mlp,0.041
706,monks,6,lime,mlp,0.1575
707,monks,7,lime,mlp,0.999
708,monks,8,lime,mlp,0.535
709,monks,9,lime,mlp,0.8942390369733448
710,monks,10,lime,mlp,0.14416666666666667
711,monks,11,lime,mlp,0.011
712,monks,12,lime,mlp,0.8942390369733448
713,monks,13,lime,mlp,0.031
714,monks,14,lime,mlp,0.999
715,monks,15,lime,mlp,0.01
716,monks,16,lime,mlp,0.8796216680997421
717,monks,17,lime,mlp,0.16166666666666665
718,monks,18,lime,mlp,0.8950988822012038
719,monks,19,lime,mlp,0.078
720,monks,20,lime,mlp,0.993
721,monks,21,lime,mlp,0.16166666666666665
722,monks,22,lime,mlp,0.8744625967325881
723,monks,23,lime,mlp,0.9028374892519346
724,monks,24,lime,mlp,0.88134135855546
725,monks,25,lime,mlp,0.079
726,monks,26,lime,mlp,0.8632846087704213
727,monks,27,lime,mlp,0.001
728,monks,28,lime,mlp,0.8950988822012038
729,monks,29,lime,mlp,0.8632846087704213
730,monks,30,lime,mlp,0.8779019776440241
731,monks,31,lime,mlp,0.8240000000000001
732,monks,32,lime,mlp,0.005
733,monks,33,lime,mlp,0.8882201203783319
734,monks,34,lime,mlp,0.006
735,monks,35,lime,mlp,0.998
736,monks,36,lime,mlp,0.8632846087704213
737,monks,37,lime,mlp,0.8736027515047291
738,monks,38,lime,mlp,0.15416666666666667
739,monks,39,lime,mlp,0.001
740,monks,40,lime,mlp,0.983
741,monks,41,lime,mlp,0.8942390369733448
742,monks,42,lime,mlp,0.8847807394668961
743,monks,43,lime,mlp,0.016
744,monks,44,lime,mlp,0.993
745,monks,45,lime,mlp,0.024
746,monks,46,lime,mlp,0.737
747,monks,47,lime,mlp,0.034
748,monks,48,lime,mlp,0.8796216680997421
749,monks,49,lime,mlp,0.001
750,monks,50,lime,mlp,0.8873602751504729
751,monks,51,lime,mlp,0.828
752,monks,52,lime,mlp,0.999
753,monks,53,lime,mlp,0.8632846087704213
754,monks,54,lime,mlp,0.8907996560619088
755,monks,55,lime,mlp,0.15166666666666667
756,monks,56,lime,mlp,0.8796216680997421
757,monks,57,lime,mlp,0.8727429062768701
758,monks,58,lime,mlp,0.998
759,monks,59,lime,mlp,0.003
760,monks,60,lime,mlp,0.8632846087704213
761,monks,61,lime,mlp,0.8882201203783319
762,monks,62,lime,mlp,0.8753224419604472
763,monks,63,lime,mlp,0.8624247635425624
764,monks,64,lime,mlp,0.999
765,monks,65,lime,mlp,0.02
766,monks,66,lime,mlp,0.8598452278589854
767,monks,67,lime,mlp,0.984
768,monks,68,lime,mlp,0.991
769,monks,69,lime,mlp,0.145
770,monks,70,lime,mlp,0.8770421324161651
771,monks,71,lime,mlp,0.15916666666666668
772,monks,72,lime,mlp,0.8624247635425624
773,monks,73,lime,mlp,0.8890799656061908
774,monks,74,lime,mlp,0.15583333333333332
775,monks,75,lime,mlp,0.999
776,monks,76,lime,mlp,0.769
777,monks,77,lime,mlp,0.747
778,monks,78,lime,mlp,0.025
779,monks,79,lime,mlp,0.8632846087704213
780,monks,80,lime,mlp,0.8942390369733448
781,monks,81,lime,mlp,0.984
782,monks,82,lime,mlp,0.001
783,monks,83,lime,mlp,0.003
784,monks,84,lime,mlp,0.008
785,monks,85,lime,mlp,0.8632846087704213
786,monks,86,lime,mlp,0.8736027515047291
787,monks,87,lime,mlp,0.999
788,monks,88,lime,mlp,0.8632846087704213
789,monks,89,lime,mlp,0.8873602751504729
790,monks,90,lime,mlp,0.01
791,monks,91,lime,mlp,0.15
792,monks,92,lime,mlp,0.155
793,monks,93,lime,mlp,0.978
794,monks,94,lime,mlp,0.8985382631126397
795,monks,95,lime,mlp,0.855
796,monks,96,lime,mlp,0.998
797,monks,97,lime,mlp,0.005
798,monks,98,lime,mlp,0.8753224419604472
799,monks,99,lime,mlp,0.944
800,monks,0,lime,sgdc,0.9810834049871024
801,monks,1,lime,sgdc,0.9810834049871024
802,monks,2,lime,sgdc,0.9810834049871024
803,monks,3,lime,sgdc,0.9810834049871024
804,monks,4,lime,sgdc,0.716
805,monks,5,lime,sgdc,0.9810834049871024
806,monks,6,lime,sgdc,0.039
807,monks,7,lime,sgdc,0.736
808,monks,8,lime,sgdc,0.997
809,monks,9,lime,sgdc,0.9810834049871024
810,monks,10,lime,sgdc,0.971
811,monks,11,lime,sgdc,0.9810834049871024
812,monks,12,lime,sgdc,0.9828030954428204
813,monks,13,lime,sgdc,0.996
814,monks,14,lime,sgdc,0.9819432502149612
815,monks,15,lime,sgdc,0.9810834049871024
816,monks,16,lime,sgdc,0.9810834049871024
817,monks,17,lime,sgdc,0.14083333333333334
818,monks,18,lime,sgdc,0.9810834049871024
819,monks,19,lime,sgdc,0.9810834049871024
820,monks,20,lime,sgdc,0.299
821,monks,21,lime,sgdc,0.14083333333333334
822,monks,22,lime,sgdc,0.9810834049871024
823,monks,23,lime,sgdc,0.9810834049871024
824,monks,24,lime,sgdc,0.9810834049871024
825,monks,25,lime,sgdc,0.9810834049871024
826,monks,26,lime,sgdc,0.935
827,monks,27,lime,sgdc,0.9819432502149612
828,monks,28,lime,sgdc,0.9819432502149612
829,monks,29,lime,sgdc,0.9810834049871024
830,monks,30,lime,sgdc,0.9810834049871024
831,monks,31,lime,sgdc,0.601
832,monks,32,lime,sgdc,0.9810834049871024
833,monks,33,lime,sgdc,0.9819432502149612
834,monks,34,lime,sgdc,0.9810834049871024
835,monks,35,lime,sgdc,0.9810834049871024
836,monks,36,lime,sgdc,0.9810834049871024
837,monks,37,lime,sgdc,0.14083333333333334
838,monks,38,lime,sgdc,0.9810834049871024
839,monks,39,lime,sgdc,0.9810834049871024
840,monks,40,lime,sgdc,0.9810834049871024
841,monks,41,lime,sgdc,0.9810834049871024
842,monks,42,lime,sgdc,0.9776440240756664
843,monks,43,lime,sgdc,0.9793637145313844
844,monks,44,lime,sgdc,0.9810834049871024
845,monks,45,lime,sgdc,0.9810834049871024
846,monks,46,lime,sgdc,0.14083333333333334
847,monks,47,lime,sgdc,0.9793637145313844
848,monks,48,lime,sgdc,0.9776440240756664
849,monks,49,lime,sgdc,0.9810834049871024
850,monks,50,lime,sgdc,0.97
851,monks,51,lime,sgdc,0.9810834049871024
852,monks,52,lime,sgdc,0.9810834049871024
853,monks,53,lime,sgdc,0.9810834049871024
854,monks,54,lime,sgdc,0.9810834049871024
855,monks,55,lime,sgdc,0.7909999999999999
856,monks,56,lime,sgdc,0.9810834049871024
857,monks,57,lime,sgdc,0.998
858,monks,58,lime,sgdc,0.9810834049871024
859,monks,59,lime,sgdc,0.9810834049871024
860,monks,60,lime,sgdc,0.362
861,monks,61,lime,sgdc,0.9810834049871024
862,monks,62,lime,sgdc,0.9810834049871024
863,monks,63,lime,sgdc,0.911
864,monks,64,lime,sgdc,0.9810834049871024
865,monks,65,lime,sgdc,0.9810834049871024
866,monks,66,lime,sgdc,0.9810834049871024
867,monks,67,lime,sgdc,0.9810834049871024
868,monks,68,lime,sgdc,0.9810834049871024
869,monks,69,lime,sgdc,0.9810834049871024
870,monks,70,lime,sgdc,0.9767841788478074
871,monks,71,lime,sgdc,0.061
872,monks,72,lime,sgdc,0.9810834049871024
873,monks,73,lime,sgdc,0.9810834049871024
874,monks,74,lime,sgdc,0.001
875,monks,75,lime,sgdc,0.9810834049871024
876,monks,76,lime,sgdc,0.517
877,monks,77,lime,sgdc,0.518
878,monks,78,lime,sgdc,0.016
879,monks,79,lime,sgdc,0.9810834049871024
880,monks,80,lime,sgdc,0.9819432502149612
881,monks,81,lime,sgdc,0.9810834049871024
882,monks,82,lime,sgdc,0.9810834049871024
883,monks,83,lime,sgdc,0.9810834049871024
884,monks,84,lime,sgdc,0.9810834049871024
885,monks,85,lime,sgdc,0.9810834049871024
886,monks,86,lime,sgdc,0.002
887,monks,87,lime,sgdc,0.9810834049871024
888,monks,88,lime,sgdc,0.9810834049871024
889,monks,89,lime,sgdc,0.9810834049871024
890,monks,90,lime,sgdc,0.9810834049871024
891,monks,91,lime,sgdc,0.9810834049871024
892,monks,92,lime,sgdc,0.9802235597592434
893,monks,93,lime,sgdc,0.9767841788478074
894,monks,94,lime,sgdc,0.9810834049871024
895,monks,95,lime,sgdc,0.9810834049871024
896,monks,96,lime,sgdc,0.9793637145313844
897,monks,97,lime,sgdc,0.9810834049871024
898,monks,98,lime,sgdc,0.9810834049871024
899,monks,99,lime,sgdc,0.995
900,phoneme,0,lime,rf,0.8333333333333334
901,phoneme,1,lime,rf,0.8333333333333334
902,phoneme,2,lime,rf,0.8333333333333334
903,phoneme,3,lime,rf,0.894
904,phoneme,4,lime,rf,0.931
905,phoneme,5,lime,rf,0.8333333333333334
906,phoneme,6,lime,rf,0.8333333333333334
907,phoneme,7,lime,rf,0.8333333333333334
908,phoneme,8,lime,rf,0.8333333333333334
909,phoneme,9,lime,rf,0.99
910,phoneme,10,lime,rf,0.053
911,phoneme,11,lime,rf,0.8333333333333334
912,phoneme,12,lime,rf,0.08800000000000001
913,phoneme,13,lime,rf,0.16666666666666666
914,phoneme,14,lime,rf,0.8333333333333334
915,phoneme,15,lime,rf,0.8333333333333334
916,phoneme,16,lime,rf,0.8333333333333334
917,phoneme,17,lime,rf,0.8333333333333334
918,phoneme,18,lime,rf,0.001
919,phoneme,19,lime,rf,0.8333333333333334
920,phoneme,20,lime,rf,0.8333333333333334
921,phoneme,21,lime,rf,0.8333333333333334
922,phoneme,22,lime,rf,0.8333333333333334
923,phoneme,23,lime,rf,0.8333333333333334
924,phoneme,24,lime,rf,0.8333333333333334
925,phoneme,25,lime,rf,0.8333333333333334
926,phoneme,26,lime,rf,0.8333333333333334
927,phoneme,27,lime,rf,0.8333333333333334
928,phoneme,28,lime,rf,0.965
929,phoneme,29,lime,rf,0.8333333333333334
930,phoneme,30,lime,rf,0.015
931,phoneme,31,lime,rf,0.8333333333333334
932,phoneme,32,lime,rf,0.052000000000000005
933,phoneme,33,lime,rf,0.953
934,phoneme,34,lime,rf,0.16666666666666666
935,phoneme,35,lime,rf,0.193
936,phoneme,36,lime,rf,0.914
937,phoneme,37,lime,rf,0.8540000000000001
938,phoneme,38,lime,rf,0.046
939,phoneme,39,lime,rf,0.8333333333333334
940,phoneme,40,lime,rf,0.036000000000000004
941,phoneme,41,lime,rf,0.685
942,phoneme,42,lime,rf,0.936
943,phoneme,43,lime,rf,0.5379999999999999
944,phoneme,44,lime,rf,0.8333333333333334
945,phoneme,45,lime,rf,0.8333333333333334
946,phoneme,46,lime,rf,0.052000000000000005
947,phoneme,47,lime,rf,0.8333333333333334
948,phoneme,48,lime,rf,0.8333333333333334
949,phoneme,49,lime,rf,0.8333333333333334
950,phoneme,50,lime,rf,0.758
951,phoneme,51,lime,rf,0.8333333333333334
952,phoneme,52,lime,rf,0.915
953,phoneme,53,lime,rf,0.8333333333333334
954,phoneme,54,lime,rf,0.8333333333333334
955,phoneme,55,lime,rf,0.077
956,phoneme,56,lime,rf,0.8333333333333334
957,phoneme,57,lime,rf,0.037000000000000005
958,phoneme,58,lime,rf,0.16666666666666666
959,phoneme,59,lime,rf,0.8333333333333334
960,phoneme,60,lime,rf,0.8333333333333334
961,phoneme,61,lime,rf,0.8333333333333334
962,phoneme,62,lime,rf,0.8140000000000001
963,phoneme,63,lime,rf,0.8333333333333334
964,phoneme,64,lime,rf,0.16666666666666666
965,phoneme,65,lime,rf,0.63
966,phoneme,66,lime,rf,0.202
967,phoneme,67,lime,rf,0.8333333333333334
968,phoneme,68,lime,rf,0.807
969,phoneme,69,lime,rf,0.34600000000000003
970,phoneme,70,lime,rf,0.8333333333333334
971,phoneme,71,lime,rf,0.354
972,phoneme,72,lime,rf,0.908
973,phoneme,73,lime,rf,0.911
974,phoneme,74,lime,rf,0.7879999999999999
975,phoneme,75,lime,rf,0.185
976,phoneme,76,lime,rf,0.8333333333333334
977,phoneme,77,lime,rf,0.8333333333333334
978,phoneme,78,lime,rf,0.027000000000000003
979,phoneme,79,lime,rf,0.006
980,phoneme,80,lime,rf,0.578
981,phoneme,81,lime,rf,0.8333333333333334
982,phoneme,82,lime,rf,0.6
983,phoneme,83,lime,rf,0.8333333333333334
984,phoneme,84,lime,rf,0.8333333333333334
985,phoneme,85,lime,rf,0.8333333333333334
986,phoneme,86,lime,rf,0.8333333333333334
987,phoneme,87,lime,rf,0.16666666666666666
988,phoneme,88,lime,rf,0.8333333333333334
989,phoneme,89,lime,rf,0.8333333333333334
990,phoneme,90,lime,rf,0.8333333333333334
991,phoneme,91,lime,rf,0.8333333333333334
992,phoneme,92,lime,rf,0.154
993,phoneme,93,lime,rf,0.8333333333333334
994,phoneme,94,lime,rf,0.8333333333333334
995,phoneme,95,lime,rf,0.8333333333333334
996,phoneme,96,lime,rf,0.449
997,phoneme,97,lime,rf,0.002
998,phoneme,98,lime,rf,0.648
999,phoneme,99,lime,rf,0.994
1000,phoneme,0,lime,mlp,0.84
1001,phoneme,1,lime,mlp,0.84
1002,phoneme,2,lime,mlp,0.8416666666666667
1003,phoneme,3,lime,mlp,0.506
1004,phoneme,4,lime,mlp,0.446
1005,phoneme,5,lime,mlp,0.84
1006,phoneme,6,lime,mlp,0.8408333333333333
1007,phoneme,7,lime,mlp,0.8416666666666667
1008,phoneme,8,lime,mlp,0.913
1009,phoneme,9,lime,mlp,0.628
1010,phoneme,10,lime,mlp,0.023
1011,phoneme,11,lime,mlp,0.84
1012,phoneme,12,lime,mlp,0.433
1013,phoneme,13,lime,mlp,0.001
1014,phoneme,14,lime,mlp,0.84
1015,phoneme,15,lime,mlp,0.99
1016,phoneme,16,lime,mlp,0.84
1017,phoneme,17,lime,mlp,0.84
1018,phoneme,18,lime,mlp,0.019
1019,phoneme,19,lime,mlp,0.84
1020,phoneme,20,lime,mlp,0.84
1021,phoneme,21,lime,mlp,0.84
1022,phoneme,22,lime,mlp,0.8416666666666667
1023,phoneme,23,lime,mlp,0.995
1024,phoneme,24,lime,mlp,0.84
1025,phoneme,25,lime,mlp,0.84
1026,phoneme,26,lime,mlp,0.84
1027,phoneme,27,lime,mlp,0.8425
1028,phoneme,28,lime,mlp,0.777
1029,phoneme,29,lime,mlp,0.84
1030,phoneme,30,lime,mlp,0.009000000000000001
1031,phoneme,31,lime,mlp,0.84
1032,phoneme,32,lime,mlp,0.189
1033,phoneme,33,lime,mlp,0.782
1034,phoneme,34,lime,mlp,0.125
1035,phoneme,35,lime,mlp,0.701
1036,phoneme,36,lime,mlp,0.94
1037,phoneme,37,lime,mlp,0.997
1038,phoneme,38,lime,mlp,0.1575
1039,phoneme,39,lime,mlp,0.984
1040,phoneme,40,lime,mlp,0.011
1041,phoneme,41,lime,mlp,0.718
1042,phoneme,42,lime,mlp,0.914
1043,phoneme,43,lime,mlp,0.055
1044,phoneme,44,lime,mlp,0.84
1045,phoneme,45,lime,mlp,0.8416666666666667
1046,phoneme,46,lime,mlp,0.248
1047,phoneme,47,lime,mlp,0.84
1048,phoneme,48,lime,mlp,0.84
1049,phoneme,49,lime,mlp,0.84
1050,phoneme,50,lime,mlp,0.711
1051,phoneme,51,lime,mlp,0.84
1052,phoneme,52,lime,mlp,0.962
1053,phoneme,53,lime,mlp,0.976
1054,phoneme,54,lime,mlp,0.84
1055,phoneme,55,lime,mlp,0.15
1056,phoneme,56,lime,mlp,0.84
1057,phoneme,57,lime,mlp,0.047
1058,phoneme,58,lime,mlp,0.073
1059,phoneme,59,lime,mlp,0.84
1060,phoneme,60,lime,mlp,0.999
1061,phoneme,61,lime,mlp,0.84
1062,phoneme,62,lime,mlp,0.64
1063,phoneme,63,lime,mlp,0.8416666666666667
1064,phoneme,64,lime,mlp,0.1575
1065,phoneme,65,lime,mlp,0.03
1066,phoneme,66,lime,mlp,0.16699999999999998
1067,phoneme,67,lime,mlp,0.8408333333333333
1068,phoneme,68,lime,mlp,0.752
1069,phoneme,69,lime,mlp,0.329
1070,phoneme,70,lime,mlp,0.84
1071,phoneme,71,lime,mlp,0.353
1072,phoneme,72,lime,mlp,0.952
1073,phoneme,73,lime,mlp,0.675
1074,phoneme,74,lime,mlp,0.728
1075,phoneme,75,lime,mlp,0.009000000000000001
1076,phoneme,76,lime,mlp,0.84
1077,phoneme,77,lime,mlp,0.84
1078,phoneme,78,lime,mlp,0.1575
1079,phoneme,79,lime,mlp,0.03
1080,phoneme,80,lime,mlp,0.248
1081,phoneme,81,lime,mlp,0.84
1082,phoneme,82,lime,mlp,0.201
1083,phoneme,83,lime,mlp,0.84
1084,phoneme,84,lime,mlp,0.8408333333333333
1085,phoneme,85,lime,mlp,0.997
1086,phoneme,86,lime,mlp,0.8416666666666667
1087,phoneme,87,lime,mlp,0.1575
1088,phoneme,88,lime,mlp,0.84
1089,phoneme,89,lime,mlp,0.84
1090,phoneme,90,lime,mlp,0.8416666666666667
1091,phoneme,91,lime,mlp,0.84
1092,phoneme,92,lime,mlp,0.312
1093,phoneme,93,lime,mlp,0.84
1094,phoneme,94,lime,mlp,0.8408333333333333
1095,phoneme,95,lime,mlp,0.84
1096,phoneme,96,lime,mlp,0.954
1097,phoneme,97,lime,mlp,0.002
1098,phoneme,98,lime,mlp,0.977
1099,phoneme,99,lime,mlp,0.999
1100,phoneme,0,lime,sgdc,0.915
1101,phoneme,1,lime,sgdc,0.915
1102,phoneme,2,lime,sgdc,0.915
1103,phoneme,3,lime,sgdc,0.915
1104,phoneme,4,lime,sgdc,0.915
1105,phoneme,5,lime,sgdc,0.915
1106,phoneme,6,lime,sgdc,0.915
1107,phoneme,7,lime,sgdc,0.915
1108,phoneme,8,lime,sgdc,0.915
1109,phoneme,9,lime,sgdc,0.915
1110,phoneme,10,lime,sgdc,0.13666666666666666
1111,phoneme,11,lime,sgdc,0.915
1112,phoneme,12,lime,sgdc,0.915
1113,phoneme,13,lime,sgdc,0.13666666666666666
1114,phoneme,14,lime,sgdc,0.915
1115,phoneme,15,lime,sgdc,0.915
1116,phoneme,16,lime,sgdc,0.915
1117,phoneme,17,lime,sgdc,0.915
1118,phoneme,18,lime,sgdc,0.915
1119,phoneme,19,lime,sgdc,0.915
1120,phoneme,20,lime,sgdc,0.915
1121,phoneme,21,lime,sgdc,0.915
1122,phoneme,22,lime,sgdc,0.915
1123,phoneme,23,lime,sgdc,0.915
1124,phoneme,24,lime,sgdc,0.915
1125,phoneme,25,lime,sgdc,0.915
1126,phoneme,26,lime,sgdc,0.915
1127,phoneme,27,lime,sgdc,0.9133333333333332
1128,phoneme,28,lime,sgdc,0.915
1129,phoneme,29,lime,sgdc,0.915
1130,phoneme,30,lime,sgdc,0.016
1131,phoneme,31,lime,sgdc,0.915
1132,phoneme,32,lime,sgdc,0.13666666666666666
1133,phoneme,33,lime,sgdc,0.915
1134,phoneme,34,lime,sgdc,0.13666666666666666
1135,phoneme,35,lime,sgdc,0.915
1136,phoneme,36,lime,sgdc,0.915
1137,phoneme,37,lime,sgdc,0.13666666666666666
1138,phoneme,38,lime,sgdc,0.13666666666666666
1139,phoneme,39,lime,sgdc,0.915
1140,phoneme,40,lime,sgdc,0.019
1141,phoneme,41,lime,sgdc,0.915
1142,phoneme,42,lime,sgdc,0.915
1143,phoneme,43,lime,sgdc,0.399
1144,phoneme,44,lime,sgdc,0.915
1145,phoneme,45,lime,sgdc,0.915
1146,phoneme,46,lime,sgdc,0.13666666666666666
1147,phoneme,47,lime,sgdc,0.915
1148,phoneme,48,lime,sgdc,0.915
1149,phoneme,49,lime,sgdc,0.915
1150,phoneme,50,lime,sgdc,0.13666666666666666
1151,phoneme,51,lime,sgdc,0.915
1152,phoneme,52,lime,sgdc,0.13666666666666666
1153,phoneme,53,lime,sgdc,0.915
1154,phoneme,54,lime,sgdc,0.915
1155,phoneme,55,lime,sgdc,0.915
1156,phoneme,56,lime,sgdc,0.915
1157,phoneme,57,lime,sgdc,0.13666666666666666
1158,phoneme,58,lime,sgdc,0.13666666666666666
1159,phoneme,59,lime,sgdc,0.915
1160,phoneme,60,lime,sgdc,0.915
1161,phoneme,61,lime,sgdc,0.915
1162,phoneme,62,lime,sgdc,0.13666666666666666
1163,phoneme,63,lime,sgdc,0.915
1164,phoneme,64,lime,sgdc,0.13666666666666666
1165,phoneme,65,lime,sgdc,0.915
1166,phoneme,66,lime,sgdc,0.915
1167,phoneme,67,lime,sgdc,0.915
1168,phoneme,68,lime,sgdc,0.915
1169,phoneme,69,lime,sgdc,0.915
1170,phoneme,70,lime,sgdc,0.915
1171,phoneme,71,lime,sgdc,0.13666666666666666
1172,phoneme,72,lime,sgdc,0.13666666666666666
1173,phoneme,73,lime,sgdc,0.915
1174,phoneme,74,lime,sgdc,0.001
1175,phoneme,75,lime,sgdc,0.13666666666666666
1176,phoneme,76,lime,sgdc,0.915
1177,phoneme,77,lime,sgdc,0.915
1178,phoneme,78,lime,sgdc,0.998
1179,phoneme,79,lime,sgdc,0.13666666666666666
1180,phoneme,80,lime,sgdc,0.915
1181,phoneme,81,lime,sgdc,0.915
1182,phoneme,82,lime,sgdc,0.13666666666666666
1183,phoneme,83,lime,sgdc,0.915
1184,phoneme,84,lime,sgdc,0.915
1185,phoneme,85,lime,sgdc,0.915
1186,phoneme,86,lime,sgdc,0.915
1187,phoneme,87,lime,sgdc,0.13666666666666666
1188,phoneme,88,lime,sgdc,0.915
